,t,fg
0,0,inf
1,1,11.149855935830953
2,2,4.02999816597113
3,3,3.0294199329359346
4,4,2.4268522864664406
5,5,1.864214740652969
6,6,1.548090055159808
7,7,1.263226002544893
8,8,1.1094943931363856
9,9,0.9714307881274759
10,10,0.8577460016859508
11,11,0.7619352729963839
12,12,0.6893952616112266
13,13,0.6427508666243321
14,14,0.6057046776131708
15,15,0.5645050990662597
16,16,0.5345523553182848
17,17,0.5073966670553289
18,18,0.4750901103832827
19,19,0.42325030766644767
20,20,0.39351780453592267
21,21,0.37233139107411284
22,22,0.34032400149953806
23,23,0.32432517551534185
24,24,0.30297700958455076
25,25,0.28993931651470506
26,26,0.26125731306698513
27,27,0.2475934213283434
28,28,0.23088489240850035
29,29,0.22166663689750649
30,30,0.21522595805231412
31,31,0.20095721249015605
32,32,0.19334796951571917
33,33,0.1778720352148258
34,34,0.1677466462071634
35,35,0.1635343020901962
36,36,0.1524317868444869
37,37,0.14683994017281932
38,38,0.13487142691111673
39,39,0.12420569175204701
40,40,0.11998484149762541
41,41,0.10960551612218966
42,42,0.10501405981571825
43,43,0.100449438714087
44,44,0.09609118185257415
45,45,0.0922912013135055
46,46,0.08849700117278521
47,47,0.08391543340309385
48,48,0.08132849396842898
49,49,0.078593001268312
50,50,0.07462771356369839
51,51,0.07133422793782712
52,52,0.06661385298810622
53,53,0.06487195459978518
54,54,0.060234101703380734
55,55,0.0560572493440841
56,56,0.054562694016969025
57,57,0.051531679031929144
58,58,0.048880803773627954
59,59,0.04662505010562973
60,60,0.044837655294105196
61,61,0.04109457451661276
62,62,0.039361121835896844
63,63,0.03886457340213593
64,64,0.03674003596810264
65,65,0.03500776611688457
66,66,0.03287628665308015
67,67,0.031569627816074024
68,68,0.030647718799055333
69,69,0.029779589581873104
70,70,0.029116478334771326
71,71,0.028358908704743325
72,72,0.027648903702245438
73,73,0.025971808828547396
74,74,0.025450367527220658
75,75,0.02408603588321088
76,76,0.023379929641993834
77,77,0.0227141859352757
78,78,0.022153317398505644
79,79,0.0217697555247648
80,80,0.02051353630799333
81,81,0.01971815419108273
82,82,0.01885774335869288
83,83,0.018466783123374516
84,84,0.01782371314378133
85,85,0.017153035918712412
86,86,0.01684692312766322
87,87,0.016313620447245644
88,88,0.01589529770039363
89,89,0.01558517586198493
90,90,0.015379327786348363
91,91,0.015208992383662712
92,92,0.01492851542874431
93,93,0.014508735186749529
94,94,0.014423909962786646
95,95,0.014228487665748552
96,96,0.013840884594506208
97,97,0.01307808835098468
98,98,0.012629496267329137
99,99,0.012381641652149243
100,100,0.012281035779460091
101,101,0.01183457686885291
102,102,0.011589188210865645
103,103,0.011159935509033382
104,104,0.010713383968992499
105,105,0.010300254171215786
106,106,0.010101139294515815
107,107,0.009827351797566867
108,108,0.009665642380129706
109,109,0.00926913174379269
110,110,0.008807357833993846
111,111,0.008229395941734894
112,112,0.008095929358666728
113,113,0.007915684811415476
114,114,0.007370260889347013
115,115,0.007169967520289287
116,116,0.0069654485450680904
117,117,0.006557930601732726
118,118,0.006044149366749752
119,119,0.005708749549839995
120,120,0.005492729700621189
121,121,0.005210596332127413
122,122,0.0049799608557946256
123,123,0.004576842034907822
124,124,0.004327695139549762
125,125,0.003968188323139835
126,126,0.003825425682056934
127,127,0.00366045749769502
128,128,0.003530040453414651
129,129,0.0034567692553131744
130,130,0.0034438896925989607
131,131,0.0033425637531841333
132,132,0.0032437709448101598
133,133,0.0030572557435209584
134,134,0.0029689279984277863
135,135,0.002861076563291305
136,136,0.002766149072548419
137,137,0.0026733615646180628
138,138,0.002490927616282264
139,139,0.002441463957364873
140,140,0.0023170052396896375
141,141,0.002216850041454847
142,142,0.002090029542730197
143,143,0.0019972804083364755
144,144,0.0019891023851738724
145,145,0.00198339083097737
146,146,0.001954498415635102
147,147,0.0019462498284991939
148,148,0.0019179574446557437
149,149,0.0018835524439072859
150,150,0.0018515910438515507
151,151,0.0018288011328515114
152,152,0.0018290946964431938
153,153,0.0018305905367138726
154,154,0.0018003190222699117
155,155,0.0018110960175533807
156,156,0.0017397947241779438
157,157,0.001748806104332556
158,158,0.001755077237463696
159,159,0.001769813136986771
160,160,0.0017242909217543897
161,161,0.001669207011517907
162,162,0.0016074082069902813
163,163,0.0015745687756474622
164,164,0.0015401754634409408
165,165,0.0015171774036041312
166,166,0.001475769323514018
167,167,0.0014720853517974587
168,168,0.0014433288974239292
169,169,0.001431879008762273
170,170,0.001404695144936749
171,171,0.0013909066058257658
172,172,0.0014090205912777355
173,173,0.0013552327767775959
174,174,0.0013322472912748273
175,175,0.0013024743351186055
176,176,0.0012870228566340463
177,177,0.001263412863564334
