,t,fg
0,0,inf
1,1,9.714676142643803
2,2,5.294985790739896
3,3,4.226438461635411
4,4,3.490876120772244
5,5,3.0251396936584167
6,6,2.508871231522488
7,7,2.2077192114231527
8,8,2.0517493077328393
9,9,1.954319308394065
10,10,1.7891547868954631
11,11,1.5999936460758766
12,12,1.5179252621798869
13,13,1.4643248766277086
14,14,1.384667660775004
15,15,1.2775760534068044
16,16,1.2178179333412529
17,17,1.1255684049534298
18,18,1.0742660153959365
19,19,1.0526680440133678
20,20,1.023334539103135
21,21,0.9810341398131988
22,22,0.9327693513886283
23,23,0.8758625079397333
24,24,0.8150675968271289
25,25,0.7789966847010836
26,26,0.7648951039074118
27,27,0.733620729333567
28,28,0.6909744554894979
29,29,0.6562294251341843
30,30,0.6459765651644215
31,31,0.6386328203444976
32,32,0.598034110177132
33,33,0.5746635541286489
34,34,0.5638836104460436
35,35,0.5561870415442407
36,36,0.5458990809683746
37,37,0.5395460781250033
38,38,0.5316737978552653
39,39,0.5207777850453078
40,40,0.5044488280849914
41,41,0.47789552038369365
42,42,0.4509670647306626
43,43,0.42148238121857085
44,44,0.3934481496169207
45,45,0.37154853307128727
46,46,0.3574673910888577
47,47,0.33776164692441674
48,48,0.3289596373124047
49,49,0.3277429145411468
50,50,0.3253034578504044
51,51,0.3214182085109927
52,52,0.3006224199795679
53,53,0.297990944604431
54,54,0.29716062810584304
55,55,0.27671506340268387
56,56,0.2727693687420752
57,57,0.2687245640960622
58,58,0.25296277196719097
59,59,0.24888215099773006
60,60,0.23289254760230704
61,61,0.22482553440508432
62,62,0.22361049682478565
63,63,0.21899484835068364
64,64,0.21814152595895772
65,65,0.21437980890568262
66,66,0.2107521219826167
67,67,0.20431649028622056
68,68,0.20090877697986542
69,69,0.19507500365984706
70,70,0.19132421030410632
71,71,0.18353056416956126
72,72,0.18233306728649556
73,73,0.17947152122801754
74,74,0.17596206265712636
75,75,0.16518867715809657
76,76,0.16596983510297153
77,77,0.16672797608474768
78,78,0.16050308744863143
79,79,0.15742598297941904
80,80,0.15536051132638284
81,81,0.15249246191229496
82,82,0.1519249559456952
83,83,0.15020365451631879
84,84,0.1448109891152365
85,85,0.14621243767402956
86,86,0.14760089387857578
87,87,0.14347813719047356
88,88,0.14234183146697826
89,89,0.14231217777897737
90,90,0.1451705353670181
91,91,0.1501419952038879
92,92,0.1376210831976536
93,93,0.13808414018996487
94,94,0.1397013883611088
95,95,0.1436082338896198
96,96,0.14539390149067202
97,97,0.14525540014822652
98,98,0.15086193462644373
99,99,0.15001091947661815
100,100,0.1498946812308537
101,101,0.1538857866388615
102,102,0.1559877017036569
103,103,0.1625927120886928
104,104,0.16489130406277036
105,105,0.16981155231214543
106,106,0.17336379729935328
107,107,0.17885787167825376
108,108,0.18138822880680378
109,109,0.18021242345778546
110,110,0.18293685358273573
111,111,0.18265499784301176
112,112,0.18459646985750972
113,113,0.18771102622177843
114,114,0.19396488041461324
115,115,0.19728027481681923
116,116,0.20840765244474127
117,117,0.20832244025074045
118,118,0.21221936132540792
119,119,0.2163770326558164
120,120,0.21629278281190137
121,121,0.22061141594377806
122,122,0.22505887877813469
123,123,0.2345197638572285
124,124,0.2395043929184154
125,125,0.2503659007020497
126,126,0.2752677122213957
127,127,0.28232511039518354
128,128,0.289498400418924
129,129,0.28948246525809995
130,130,0.2971827521339836
131,131,0.297182614376091
132,132,0.29702086111553205
133,133,0.32319338715171486
134,134,0.32290237714040143
135,135,0.32279191004201824
136,136,0.3429589012924034
137,137,0.3428988404686387
138,138,0.34287507519053056
139,139,0.3538592709041555
140,140,0.3538574379952007
141,141,0.35385200424961577
142,142,0.3537809075664437
143,143,0.36556553697476984
144,144,0.39151820326039555
145,145,0.4056456111455627
146,146,0.42115337176558765
147,147,0.4211532225281577
148,148,0.4379657170239853
149,149,0.4562109060043993
150,150,0.45620533585964146
151,151,0.45620422141401384
152,152,0.45619014604802716
153,153,0.45614244538699716
154,154,0.4976076761446129
155,155,0.5212943538900694
156,156,0.5212727568279861
157,157,0.5761416938528499
158,158,0.5760842036583713
159,159,0.5760769882158776
160,160,0.608079454289956
161,161,0.6438476888032892
162,162,0.6438315233447195
163,163,0.6438315232080953
164,164,0.6840684485026218
165,165,0.7296567060896371
166,166,0.7296567016194904
167,167,0.729656545384445
168,168,0.7296505230915815
169,169,0.729650491345564
170,170,0.729650491345564
171,171,0.7296504752699934
172,172,0.7296501410998989
173,173,0.7296498909098805
174,174,0.7296498909098805
175,175,0.7296498909076823
176,176,0.7296498909076823
177,177,0.7296498909076823
178,178,0.7296498908603387
179,179,0.7296486702498405
180,180,0.8418927352202478
181,181,0.8418927352048386
182,182,0.8418922763923627
183,183,0.8418922763923598
184,184,0.8418922761728478
185,185,0.9120484877751839
186,186,0.9120484816466033
187,187,0.9120484815370561
188,188,0.9120484814763624
189,189,0.9120484814729236
190,190,0.9949591921926557
191,191,0.9949591921913469
192,192,0.9949591921905108
193,193,0.9949591920458876
194,194,0.9949591920405215
195,195,0.994959187590685
196,196,0.994959182786812
197,197,0.9949591746958094
198,198,0.9949591746958094
199,199,0.9949591746958094
200,200,0.9949591607494217
201,201,0.9949591607432192
202,202,0.9949591594656688
203,203,0.9949591593199014
204,204,0.9949591593003085
205,205,0.994959159297006
206,206,0.994959159297006
207,207,0.994959159293187
208,208,0.9949591592856564
209,209,0.9949591592856034
210,210,0.9949591592856034
211,211,0.9949591592803327
212,212,0.9949591592803327
213,213,0.994959137267832
214,214,0.994959137267832
215,215,0.9949591371449777
216,216,0.9949591371449776
217,217,0.9949591371449776
218,218,0.9949590936080012
219,219,0.9949590936074774
220,220,0.9949590936074774
221,221,0.9949590835261728
222,222,0.9949590833399719
223,223,0.9949590833399717
224,224,0.9949590751444112
225,225,0.9949590722863317
226,226,0.9949590722863317
227,227,0.9949590722611984
228,228,0.9949590722611984
229,229,0.9949590688338789
230,230,0.9949590654109081
231,231,0.9949590636307174
232,232,0.9949590626366487
233,233,0.9949590620730987
234,234,0.9949590598903968
235,235,0.9949590598659483
236,236,0.9949590598659483
237,237,0.9949590598659483
238,238,0.9949590598658173
239,239,0.9949590598658173
240,240,0.994959057670937
241,241,0.994959057670937
242,242,0.9949590576709283
243,243,0.9949590576709277
244,244,0.9949590576697709
245,245,0.9949590576675874
246,246,0.9949590576675874
247,247,0.9949590576675388
248,248,0.9949590576674564
249,249,0.9949590572503252
250,250,0.994959057250229
251,251,0.9949590572482511
252,252,0.9949590572349662
253,253,0.9949590572328336
254,254,0.9949590572328172
255,255,0.9949590571992787
256,256,0.9949590571992782
257,257,0.9949590571992782
258,258,0.9949590571991925
259,259,0.9949590571914547
260,260,0.9949590571914161
261,261,0.9949590571896799
262,262,0.9949590571693019
263,263,0.9949590571693016
264,264,0.9949590571675647
265,265,0.9949590571675622
266,266,0.9949590571675576
267,267,0.9949590571107308
268,268,0.9949590571107294
269,269,0.9949590571107291
270,270,0.9949590571107291
271,271,0.994959057110729
272,272,0.994959057110729
273,273,0.9949590571107286
274,274,0.9949590571046708
275,275,0.9949590571046708
276,276,0.9949590571046464
277,277,0.9949590571045664
278,278,0.9949590570983204
279,279,0.9949590570983108
280,280,0.9949590570982921
281,281,0.9949590570982919
282,282,0.9949590570982919
283,283,0.9949590570982919
284,284,0.9949590570982919
285,285,0.9949590570973506
286,286,0.9949590570973504
287,287,0.9949590570970038
288,288,0.9949590570964876
289,289,0.9949590570964876
290,290,0.9949590570937153
291,291,0.9949590570935043
292,292,0.9949590570935043
293,293,0.9949590570935041
294,294,0.9949590570935041
295,295,0.9949590570935037
296,296,0.9949590570935037
297,297,0.9949590570934614
298,298,0.9949590570934614
299,299,0.9949590570934487
300,300,0.9949590570934455
301,301,0.9949590570934453
302,302,0.9940553639247156
303,303,0.9939807288677976
304,304,0.9939807288677976
305,305,0.9939807288677976
306,306,0.9939807288677802
307,307,0.9939635774967137
308,308,0.9939635774967137
309,309,0.9939635774967129
310,310,0.9939635774967129
311,311,0.9939635774967129
312,312,0.9939635774967002
313,313,0.9939635774967002
314,314,0.9939635774967002
315,315,0.9939635774966835
316,316,0.9939635774966692
317,317,0.9939635774966668
318,318,0.9939635774966668
319,319,0.9939635774966668
320,320,0.9939635774966668
321,321,0.9939635774966668
322,322,0.9939635774966668
323,323,0.9939635774966454
324,324,0.9939635774966454
325,325,0.993962615730754
326,326,0.993962615730754
327,327,0.9939626157307525
328,328,0.9939626157307514
329,329,0.9939626157307463
330,330,0.9939626157307463
331,331,0.9939626157307463
332,332,0.9939626157307463
333,333,0.9939626157307461
334,334,0.9939626157307461
335,335,0.9939626157307461
336,336,0.9939626157307461
337,337,0.9939626157307461
338,338,0.9939626157307461
339,339,0.9939626157307458
340,340,0.9939626157307458
341,341,0.993962615730743
342,342,0.993962615730743
343,343,0.993962615730743
344,344,0.993962615730743
345,345,0.993962615730743
346,346,0.993962615730743
