,t,fg
0,0,inf
1,1,11.157580665260644
2,2,4.073165537856786
3,3,3.1015081113924383
4,4,2.5625909988210407
5,5,1.8474639044877774
6,6,1.4787563580752592
7,7,1.2692652818705767
8,8,1.1336468442014966
9,9,1.0214490682605166
10,10,0.9141927357264489
11,11,0.8499071090478914
12,12,0.7266935155800927
13,13,0.6825227277479585
14,14,0.6002909415545414
15,15,0.5463320011308033
16,16,0.5192624435627854
17,17,0.47187718610194423
18,18,0.4422069286729955
19,19,0.42200496379713764
20,20,0.3857874819915543
21,21,0.35059890332528576
22,22,0.3186491733513515
23,23,0.28510063991027623
24,24,0.2634061450918566
25,25,0.2499523465123113
26,26,0.23673384698473915
27,27,0.2293617694792861
28,28,0.22221100830201937
29,29,0.20918103029842727
30,30,0.19081413612529802
31,31,0.18444924211708716
32,32,0.17300117901577836
33,33,0.16886896006636914
34,34,0.16453106973695097
35,35,0.15330690668158412
36,36,0.14514756340024265
37,37,0.13432484030280686
38,38,0.12968228691658573
39,39,0.1254621029470634
40,40,0.119896855211053
41,41,0.11255860369008937
42,42,0.10690951815469095
43,43,0.10097123746222066
44,44,0.09608523621590398
45,45,0.08957339582580802
46,46,0.08467417075008403
47,47,0.08003560614725953
48,48,0.07443849539707353
49,49,0.07275625898438456
50,50,0.06992078826939231
51,51,0.06835851037063534
52,52,0.06558983087262699
53,53,0.06078573125736113
54,54,0.05160236449139944
55,55,0.04964983894013752
56,56,0.048208242643471254
57,57,0.0457533446661012
58,58,0.04377709988732831
59,59,0.04248104553972356
60,60,0.04092699364972768
61,61,0.03768645576391287
62,62,0.0354039290011777
63,63,0.0322024811626088
64,64,0.030924355112105343
65,65,0.02859814197004718
66,66,0.027486319844585
67,67,0.026756253594655933
68,68,0.02512393402918952
69,69,0.02321606863414329
70,70,0.02271818790596187
71,71,0.0221344441663505
72,72,0.021444350358214154
73,73,0.02061977202303213
74,74,0.019830116895858695
75,75,0.0192361436881643
76,76,0.018790830642157964
77,77,0.018516413776923167
78,78,0.01802155370625569
79,79,0.017698156304828398
80,80,0.01739823398130915
81,81,0.017229442742475894
82,82,0.016626878400275356
83,83,0.016393853201757114
84,84,0.015786483526627676
85,85,0.015308197847111871
86,86,0.014916679501465822
87,87,0.014527755874758741
88,88,0.014142952978300417
89,89,0.013592834096899976
90,90,0.013106525923546606
91,91,0.012574312314792436
92,92,0.01204863755076681
93,93,0.011540491003434709
94,94,0.010754819235084846
95,95,0.01042261531269326
96,96,0.009922710509265057
97,97,0.00969799301184293
98,98,0.008672886151654154
99,99,0.008367539942150719
100,100,0.00806077460411758
101,101,0.007477465094444799
102,102,0.007134830303366579
103,103,0.006593490481159529
104,104,0.006334087227149814
105,105,0.006040007563163557
106,106,0.006010019937686631
107,107,0.005785124340519584
108,108,0.005352102447921603
109,109,0.005207188489649539
110,110,0.004966716392667703
111,111,0.004753874686118267
112,112,0.0045360974680237745
113,113,0.004402911361812784
114,114,0.00410447679019368
115,115,0.003966573553823411
116,116,0.0038827064953551507
117,117,0.003796926265423763
118,118,0.003728494639747308
119,119,0.0036389271627444817
120,120,0.0035167425433229277
121,121,0.0034072136716271754
122,122,0.0032928060291881767
123,123,0.003158928602210636
124,124,0.003045172183561167
125,125,0.0028757391905789354
126,126,0.002819253988741567
127,127,0.002697244138833987
128,128,0.0025791052009621926
129,129,0.002491403474021275
130,130,0.0024401874055054607
131,131,0.0022822163614757344
132,132,0.002228023546941139
133,133,0.0021416918475374584
134,134,0.0020574919137938117
135,135,0.001949006834874642
136,136,0.001866192278486406
137,137,0.0018333757668123798
138,138,0.0017932554891950064
139,139,0.0017606087078747776
140,140,0.00176808870591784
141,141,0.001777527733475221
142,142,0.001817592503541121
143,143,0.0017562080042255656
144,144,0.0016420935937110316
145,145,0.0016168415817424556
146,146,0.0015434481849497736
147,147,0.0014449579098951956
148,148,0.0014352806304506797
149,149,0.0013455161426362894
150,150,0.001308135787784374
151,151,0.0012640089987605693
152,152,0.0012465300209597312
153,153,0.0012297193046316554
154,154,0.0012295290054284587
155,155,0.0012142945491543354
156,156,0.0011898501415370368
157,157,0.0011272968773162308
158,158,0.001104544772535665
159,159,0.0010961736717166573
160,160,0.0010756309233880476
161,161,0.0010635540697383728
162,162,0.0010411164868087586
163,163,0.0010294337992586302
164,164,0.0010049536819359127
165,165,0.0009795484759390087
166,166,0.000979526636132145
167,167,0.0009610901450652745
168,168,0.0009387009045551492
169,169,0.0009272384675026848
170,170,0.0009108494245323836
171,171,0.0009187084119601089
172,172,0.0009306112529052406
173,173,0.0009331449057311237
174,174,0.0009322476112225201
175,175,0.0009174158037127061
176,176,0.00091931163808462
177,177,0.000909492316947065
178,178,0.000895901654462204
179,179,0.0008689378120049919
180,180,0.0008493750170317639
181,181,0.0008225568498284894
182,182,0.0008221884845920235
183,183,0.0008150949334196038
184,184,0.0008075129383220151
185,185,0.0007916134747967664
186,186,0.0007815799116699946
187,187,0.000770680866582876
188,188,0.0007795806489121481
189,189,0.0007696380215636287
190,190,0.0007501900514383217
191,191,0.0007336293506218605
192,192,0.000769670011599779
193,193,0.0007549621361935757
194,194,0.0007356740098313469
195,195,0.0007276986015741142
196,196,0.0007085929597443393
197,197,0.0007226115744981291
198,198,0.0007244385668463939
199,199,0.0007199893376446819
200,200,0.0007022082149092096
201,201,0.0007033466639881392
202,202,0.0007288382917657405
203,203,0.0007649627743637093
204,204,0.0007367474670546026
205,205,0.0007267580859585594
206,206,0.0007094024848551717
207,207,0.0007011346375228735
208,208,0.0006212894954560848
209,209,0.0006150057784794922
210,210,0.0006071672314902823
211,211,0.0005976972143793276
212,212,0.000583117893905675
213,213,0.0005579281894446874
214,214,0.000544832327696381
215,215,0.0005361539264822224
216,216,0.0005197244643339228
217,217,0.0005108736757540355
218,218,0.0004595238156641516
219,219,0.000408477920960484
220,220,0.00040400723753554094
221,221,0.0003995400826887662
222,222,0.00040790672542740487
223,223,0.00040594982365603304
224,224,0.0004047131988074336
225,225,0.0004111817579596039
226,226,0.00040490638941606565
227,227,0.00040244614646606935
228,228,0.0003985471554952486
229,229,0.00039352686488116067
230,230,0.00038995218115545755
231,231,0.0004083501943663167
232,232,0.0004055539121207869
233,233,0.0004002605642609964
234,234,0.0004080753922590148
235,235,0.00041058850487181155
236,236,0.00040220027977721465
237,237,0.00040925374937389534
238,238,0.00039636928556924543
239,239,0.00039369406690669263
240,240,0.00039162507600681796
241,241,0.0003896962133178059
242,242,0.000320430496292398
243,243,0.00031887337427843616
244,244,0.000327368651432967
245,245,0.00032637047777138575
246,246,0.00033466658023064826
247,247,0.0003308697529045878
248,248,0.0003306325893746909
249,249,0.00032942457875831664
250,250,0.00032769013879791457
251,251,0.00032307529906084725
252,252,0.0003170775574556451
253,253,0.0003129446001496673
254,254,0.0003078421473143346
255,255,0.000303206600749146
256,256,0.0003072637716794657
257,257,0.0003183095819998674
258,258,0.0003057373180875034
259,259,0.00029451205599890124
260,260,0.00028809293511207576
261,261,0.00028554833025667
262,262,0.0002834286603665776
263,263,0.00028042529894715024
264,264,0.0002778936731976433
265,265,0.0002754584023009294
266,266,0.0002727471128481643
267,267,0.00026028008945154355
268,268,0.00026391562108830815
269,269,0.00025348925927402025
270,270,0.0002539838463072813
271,271,0.000244183700536019
272,272,0.00023561265636402233
273,273,0.00022869066700003936
274,274,0.00022594947737528167
275,275,0.00021072460359490493
276,276,0.0002022193130450445
277,277,0.00019418481455865235
278,278,0.00018339561122665635
279,279,0.00018198603668468196
280,280,0.00019359296618223906
281,281,0.0001792098083736417
282,282,0.00017159332440398192
283,283,0.00016113089643275908
284,284,0.000170271925662836
285,285,0.0001673950081716171
286,286,0.00016566388192600627
287,287,0.00016480088413491168
288,288,0.00014726939176563095
289,289,0.0001435800102207426
